track,card_id,race_date,breed,name,weight,age,sex,meds_and_equip,jockey,dollar_odds,program_number,post_position,claim_price,start_position,finish_position,finish_time,speed_rating,trainer,owner,win_payoff,place_payoff,show_payoff,weather,distance,race_type,track_conditions
WO ,D,2016-11-11 00:00:00,TB,Pecos Bud,119,6,G,L,E Wilson,6.65,8.0,8,6000,4.0,11.0,0.0,72.0,Potts Jr Ron G,Hines Nicholas J Girdner Paul K and Jones Reginald C,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Twentytwentycrest,119,2,F,Lbf,C Spataro,74.25,5.0,5,0,8.0,8.0,0.0,53.0,McHugh Saul,Langcrest Farm,0.0,0.0,0.0,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2016-11-11 00:00:00,TB,Millioninthemaking,119,6,G,Lbf,J Crawford,3.05,7.0,7,7500,8.0,3.0,0.0,68.0,Katryan Abraham R,Abraham R. Katryan,0.0,0.0,2.3,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Old Saint Pietro,120,4,G,Lb,M Z Buchanan,101.8,7.0,7,9500,9.0,9.0,0.0,71.0,Cole Krista,Romell Verapen,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Court Savvy,120,3,G,Lb,A Garcia,7.35,4.0,4,0,4.0,8.0,0.0,75.0,Biamonte Ralph J,West Point Thoroughbreds,0.0,0.0,0.0,Snowing,600.0,Allowance,FT
WO ,D,2016-11-11 00:00:00,TB,Sea of Silence,121,6,G,L,I E Mosqueira,25.05,8.0,8,8000,6.0,5.0,0.0,66.0,Bennett Cole,Irishyouwell Racing and Meikle Bill,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Ocean Court,115,2,F,L,O Moreno,3.75,7.0,7,25000,2.0,3.0,0.0,60.0,Attard Kevin,"Lickrish, Elizabeth and Gordon",0.0,0.0,3.2,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Bid's Kid,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Showery,700.0,Maiden Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Donnas Sweet Heart,121,4,M,Lb,G Olguin,33.9,7.0,7,0,5.0,7.0,0.0,84.0,Cox Greg D,Hugh W. Blackmore,0.0,0.0,0.0,Cloudy,600.0,Allowance,FT
WO ,D,2016-11-11 00:00:00,TB,Corey's Best,121,5,M,L,T Wong,10.5,4.0,4,0,2.0,3.0,0.0,90.0,Sadler Ronald H,Kanny Ng,0.0,0.0,6.6,Cloudy,600.0,Allowance,FT
WO ,D,2016-11-11 00:00:00,TB,Remebel,121,5,M,Lb,D Moran,5.4,2.0,2,0,5.0,6.0,0.0,90.0,Baker Reade,Calmar Stables and Ranch,0.0,0.0,0.0,Cloudy,650.0,Allowance Optional Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Executive Five,121,9,G,b,K Johnson,4.15,4.0,3,8000,4.0,3.0,0.0,81.0,Adamo Anthony,Gerard Catalano,0.0,0.0,3.2,Cloudy,500.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Cat Zapper,119,6,G,Lb,S Ryan,15.35,2.0,2,9500,9.0,1.0,0.0,99.0,Billers George,Oak Run Racing Inc.,32.7,11.5,5.1,Cloudy,700.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Baldur,121,4,G,Lb,K Johnson,159.85,2.0,2,0,10.0,9.0,0.0,66.0,Grant Carlos,"Heste Sport, Inc.",0.0,0.0,0.0,Snowing,600.0,Allowance,FT
WO ,D,2016-11-11 00:00:00,TB,Casablanca Kiss,119,7,M,Lb,J M Campbell,7.4,5.0,5,60000,2.0,1.0,0.0,100.0,Drexler Martin,"Lee, Ken, Mitchell, Dennis, Bell, Don and Bell, Gaye",16.8,7.5,5.6,Cloudy,650.0,Allowance Optional Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Perfect Ella,118,3,F,Lb,L Contreras,21.65,13.0,12,0,10.0,8.0,0.0,81.0,Attard Jamie,Lucio Tucci,0.0,0.0,0.0,Cloudy,850.0,Allowance,FT
WO ,D,2016-11-11 00:00:00,TB,Dream On Johnnie,119,4,G,Lb,D Moran,41.1,8.0,8,7500,12.0,14.0,0.0,0.0,O'Callaghan Danny M,George Philip Ledson,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Hidden Turn,121,6,M,Lb,E R Da Silva,2.25,5.0,5,40000,1.0,1.0,0.0,88.0,Attard Kevin,Hidden Springs Inc.,6.5,4.1,2.9,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Dangerous Pursuit,119,4,M,Lbf,J McAleney,23.7,7.0,7,15000,4.0,6.0,0.0,79.0,Tracy Greg,Curtis Landry,0.0,0.0,0.0,Cloudy,650.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Ruvee,119,7,G,Lf,I E Mosqueira,69.45,3.0,3,7500,4.0,8.0,0.0,77.0,Huarte Frank,Christopher Huarte,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Dan's Revenge,121,4,G,Lf,L Contreras,9.1,4.0,4,8000,3.0,1.0,0.0,91.0,Armata Vito,Solo Racing Ltd,20.2,9.1,5.7,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Shogun Rua,121,6,G,L,T Husbands,20.95,7.0,7,8000,6.0,12.0,0.0,69.0,Holder Renaldo,Henry Paravecino,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Bombita,118,3,F,Lb,I E Mosqueira,14.25,5.0,4,11500,3.0,5.0,0.0,52.0,Huarte Frank,Ruvee Stables,0.0,0.0,0.0,Showery,850.0,Maiden Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Impossible Tale,118,3,F,L,P Husbands,7.9,6.0,6,0,6.0,5.0,0.0,93.0,Neubauer Michaela,Charles E. Fipke,0.0,0.0,0.0,Cloudy,650.0,Allowance Optional Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Ofelia Girl,118,3,F,L,S Ryan,8.55,10.0,8,11500,8.0,3.0,0.0,54.0,Parente Pat,George Bigliardi,0.0,0.0,5.6,Showery,850.0,Maiden Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Tevez,121,10,G,Lb,S Ryan,6.05,12.0,12,7500,10.0,6.0,0.0,81.0,Nixon Justin J,Wilfred Jones,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Showing Sin,120,3,G,b,D Nelson,121.6,6.0,6,30000,7.0,6.0,0.0,55.0,Keen Howard,Waithe Elvis D and Keen Howard,0.0,0.0,0.0,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Awsome Moi,123,4,G,Lb,E R Da Silva,11.15,3.0,3,0,3.0,5.0,0.0,72.0,Miller Blair A,Maplehaven Equestrian Center,0.0,0.0,0.0,Cloudy,600.0,Maiden Special Weight,FT
WO ,D,2016-11-11 00:00:00,TB,Bangkok,115,5,G,L,E Wilson,17.8,5.0,5,0,0.0,1.0,0.0,106.0,Gracey W Phillip,"Wood, Gail and Barbour, Ruth",37.6,7.4,4.4,Cloudy,1400.0,Stakes,FT
WO ,D,2016-11-11 00:00:00,TB,Wardo,118,3,C,L,O Moreno,22.05,2.0,2,30000,4.0,2.0,0.0,74.0,LeBlanc Jr Jr John P,Maggie E. LeBlanc,0.0,12.8,9.0,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,English Illusion,118,3,G,Lb,A Garcia,25.7,3.0,3,0,0.0,4.0,0.0,105.0,Vella Daniel J,Sangreal Investments LLC,0.0,0.0,0.0,Cloudy,1400.0,Stakes,FT
WO ,D,2016-11-11 00:00:00,TB,Aldous Snow,118,7,G,Lbf,P Husbands,3.75,2.0,2,0,0.0,6.0,0.0,102.0,Pierce Malcolm,Sam-Son Farm,0.0,0.0,0.0,Cloudy,1400.0,Stakes,FT
WO ,D,2016-11-11 00:00:00,TB,Star Vixen,121,4,M,Lb,S P Husbands,22.0,4.0,3,11500,9.0,7.0,0.0,47.0,McPherson Alexander F,Karen Bjarnarson,0.0,0.0,0.0,Showery,850.0,Maiden Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Warbred,119,6,G,Lb,K Johnson,59.65,13.0,13,7500,11.0,9.0,0.0,76.0,Rose Robert J,Radhay Natalie K and Ramroop Suresh,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Redstripeconqueror,118,3,F,Lb,S P Husbands,109.6,13.0,13,7500,12.0,10.0,0.0,42.0,Loney A Radlie,Aston R. Loney,0.0,0.0,0.0,Showery,600.0,Maiden Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Madame G,119,6,M,Lb,G Boulanger,3.3,11.0,10,37500,8.0,9.0,0.0,80.0,Biamonte Ralph J,C. E. C. Farms,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Devilish Style,119,4,M,Lb,T Wong,3.45,11.0,10,9500,1.0,5.0,0.0,61.0,Sadler Ronald H,Kanny Ng,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Miss Steffi,116,3,F,Lb,E R Da Silva,3.7,4.0,4,9500,2.0,1.0,0.0,69.0,Attard Kevin,Joshua J. Attard,9.4,4.3,3.4,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Erie Breeze,121,6,M,y,J Crawford,68.7,13.0,11,11500,12.0,9.0,0.0,42.0,Blouin Marc A,Mike and Lorraine Fletcher,0.0,0.0,0.0,Showery,850.0,Maiden Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Gold Shark,120,3,G,Lb,L Contreras,2.9,5.0,4,40000,2.0,3.0,0.0,87.0,Attard Kevin,Stronach Stables,0.0,0.0,2.7,Showery,650.0,Maiden Optional Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Maximum Entropy,118,3,F,L,E Wilson,7.65,9.0,9,10000,11.0,3.0,0.0,65.0,Mesic Marko,Bay Ridge Orchards Ltd.,0.0,0.0,4.8,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Ida Bambina,121,5,M,Lbf,L Contreras,3.1,6.0,6,20000,1.0,3.0,0.0,85.0,De Paulo Michael P,Samotowka Stables,0.0,0.0,4.1,Cloudy,700.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Smooth Stone,121,6,G,Lbf,R M Hernandez,3.5,6.0,5,16000,1.0,2.0,0.0,74.0,Drexler Martin,Barbara J Ranieri,0.0,4.8,3.9,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Diamond Time,119,3,F,Lb,S Singh,80.45,12.0,10,11500,11.0,12.0,0.0,32.0,Cotey David,Linmac Farms,0.0,0.0,0.0,Showery,850.0,Maiden Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Luna d'Avril,119,3,F,Lb,J McAleney,9.2,9.0,9,9500,13.0,12.0,0.0,60.0,Fehr Alec,Fehr Alec and Clark Jim,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Daily Brew,120,3,G,b,J I Alderson,36.0,7.0,6,40000,5.0,2.0,0.0,88.0,O'Connor Ray L,Deborah Orr,0.0,22.1,11.0,Showery,650.0,Maiden Optional Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Bid's Kid,118,3,F,L,T Wong,57.65,11.0,9,11500,6.0,8.0,0.0,43.0,Delmas Analisa M,Fieldstone Farms,0.0,0.0,0.0,Showery,850.0,Maiden Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Estrada's Girl,118,7,M,Lbf,L Contreras,4.9,5.0,5,12500,1.0,6.0,0.0,78.0,Attard Jamie,Lucio Tucci,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,My Rosebud,119,4,M,Lb,S Singh,130.6,7.0,7,19000,11.0,9.0,0.0,70.0,Grant Carlos,"Heste Sport, Inc.",0.0,0.0,0.0,Cloudy,650.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Midnight Brew,123,5,M,Lb,G Boulanger,3.4,8.0,8,10000,12.0,4.0,0.0,79.0,Villeneuve Francine A,T and T Racing Team,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Show Shape,119,4,M,Lv,G Olguin,11.75,9.0,8,60000,1.0,3.0,0.0,97.0,Attard Steve,Sheldon Pettle,0.0,0.0,6.4,Cloudy,650.0,Allowance Optional Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Butler's Pick,120,3,G,Lb,E R Da Silva,1.95,1.0,1,40000,3.0,1.0,0.0,90.0,Banach Darwin D,Forest Ridge Racing Stable,5.9,4.4,2.8,Showery,650.0,Maiden Optional Claiming,FT
WO ,D,2016-11-11 00:00:00,TB,Cry Havoc,118,3,F,L,S Singh,58.85,1.0,1,10000,5.0,12.0,0.0,54.0,Wilcox Warren,"Wilcox, Warren and Murray, C.",0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,It's My Pleasure,118,3,F,Lb,R M Hernandez,4.5,1.0,1,0,7.0,1.0,0.0,96.0,Casse Mark E,"Rustlewood Farm, Inc.",11.0,5.1,4.0,Cloudy,600.0,Allowance,FT
WO ,D,2016-11-12 00:00:00,TB,Pinch My Cheeks,119,5,M,L,J Crawford,26.3,10.0,10,9500,2.0,9.0,0.0,71.0,Carston Lorna,Russell Melvin and Carston Lorna,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Marcherdowntheally,121,4,M,L,P Husbands,3.45,9.0,8,0,1.0,5.0,0.0,83.0,Miller Blair A,Maplehaven Equestrian Center,0.0,0.0,0.0,Cloudy,600.0,Allowance,FT
WO ,D,2016-11-12 00:00:00,TB,Rock River,116,3,G,Lb,J I Alderson,3.15,3.0,3,9500,10.0,6.0,0.0,75.0,Brooks Cary,Brooks Cary and Phillip,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Wreckhouse,118,3,F,Lb,S R Bahen,7.7,13.0,13,10000,12.0,8.0,0.0,74.0,Burry Lisa,Whittingham Lenford Dunslow Mike Allen and Burry Lisa,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Duchess of Duke,118,4,M,L,A Garcia,6.8,7.0,7,0,7.0,7.0,0.0,84.0,England Deborah,Douglas J. Reddington,0.0,0.0,0.0,Cloudy,900.0,Allowance Optional Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Scottish Sky,119,2,F,Lb,P Husbands,11.5,5.0,5,0,11.0,3.0,0.0,68.0,Casse Mark E,Debby M. Oxley,0.0,0.0,8.6,Cloudy,850.0,Maiden Special Weight,FT
WO ,D,2016-11-12 00:00:00,TB,Blutarsky,121,4,G,Lb,R M Hernandez,8.15,10.0,10,9500,3.0,3.0,0.0,80.0,Vella Daniel J,Joey Gee Thoroughbreds,0.0,0.0,7.3,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Flashy's Legacy,115,2,F,Lb,E Wilson,11.4,10.0,10,0,10.0,10.0,0.0,55.0,Attard Kevin,Terra Racing Stable,0.0,0.0,0.0,Cloudy,850.0,Maiden Special Weight,FT
WO ,D,2016-11-12 00:00:00,TB,Ready's Princess,114,2,F,Lf,R M Hernandez,34.8,12.0,12,0,5.0,7.0,0.0,60.0,Vella Daniel J,Joey Gee Thoroughbreds,0.0,0.0,0.0,Cloudy,850.0,Maiden Special Weight,FT
WO ,D,2016-11-12 00:00:00,TB,Stop Who's That,116,2,F,L,E R Da Silva,10.25,3.0,3,0,2.0,7.0,0.0,80.0,Doyle Michael J,Dura Racing and M. J. Doyle Racing Stables Ltd.,0.0,0.0,0.0,Cloudy,850.0,Stakes,FT
WO ,D,2016-11-12 00:00:00,TB,Light My Path,121,4,M,Lf,R M Hernandez,1.85,1.0,1,10000,3.0,1.0,0.0,89.0,Chircop Steven,"Cirillo, Frank and Chircop, Steven",5.7,3.4,2.9,Cloudy,700.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Partyonthepatio,121,5,M,Lb,E R Da Silva,3.05,6.0,6,20000,6.0,2.0,0.0,88.0,Banach Darwin D,Terdik Farms ltd,0.0,4.2,3.2,Cloudy,650.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Now Ya Want Me,119,5,G,Lb,D Stimpson,63.25,2.0,2,9500,1.0,8.0,0.0,40.0,Keen Howard,Lall Antonio and Keen Howard,0.0,0.0,0.0,Rainy,500.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Milwaukee Magic,121,5,G,Lb,D Moran,2.9,7.0,7,10000,4.0,7.0,0.0,72.0,Miller Jr Henry M,Michelle Emery,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Pulled the Goalie,118,3,F,Lf,E Wilson,2.95,8.0,8,19000,3.0,5.0,0.0,85.0,Vella Daniel J,Donato Lanni,0.0,0.0,0.0,Cloudy,650.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Speedy It's Me,123,4,M,Lb,J Crawford,98.6,7.0,6,16000,3.0,9.0,0.0,35.0,Zita Danny,Fullthrottle Racing Stables,0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Gertie T,119,3,F,L,E R Da Silva,1.65,9.0,8,40000,6.0,1.0,0.0,75.0,McKnight Norman,Racer's Edge Inc and CEC Stables Inc,5.3,3.0,2.5,Rainy,500.0,Maiden Optional Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Conquest Too Smart,118,3,G,Lb,R M Hernandez,6.05,8.0,8,10000,2.0,10.0,0.0,70.0,Di Pasquale Sam,Rainbow Stables,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Tizover,120,3,F,L,G Olguin,21.45,1.0,1,0,8.0,8.0,0.0,50.0,Simon Stuart C,Chiefswood Stable,0.0,0.0,0.0,Cloudy,600.0,Maiden Special Weight,FT
WO ,D,2016-11-12 00:00:00,TB,Lion of Judah,119,4,G,Lb,J Crawford,71.85,14.0,14,9500,9.0,11.0,0.0,51.0,Drake Suzanne M,Silver Duck Racing Stable,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Reimagined,118,3,G,Lbf,E Wilson,9.05,11.0,11,9500,1.0,5.0,0.0,77.0,Berringer Peter,Copeman Jason and Copeman Bill,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Our Gabrielle,121,4,M,Lf,J M Campbell,4.3,2.0,2,20000,8.0,7.0,0.0,80.0,De Paulo Michael P,"Russell, John and Schramm, George",0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Maritimeconnection,115,2,F,Lbf,O Moreno,2.65,7.0,7,0,4.0,5.0,0.0,65.0,De Paulo Michael P,Benjamin Hutzel,0.0,0.0,0.0,Cloudy,850.0,Maiden Special Weight,FT
WO ,D,2016-11-12 00:00:00,TB,Front Nine,118,3,G,Lbf,J Crawford,11.6,7.0,7,40000,3.0,3.0,0.0,86.0,Armata Francesca,Alpine Stable Ltd.,0.0,0.0,5.1,Cloudy,600.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Magic Skys,120,3,F,Lb,E R Da Silva,2.0,3.0,2,12500,10.0,1.0,0.0,59.0,Banach Darwin D,Walter M. Banach,6.0,3.7,3.1,Showery,850.0,Maiden Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Party At Eight,118,3,G,Lf,L Contreras,30.3,2.0,2,0,5.0,6.0,0.0,70.0,McClachrie Denyse,Ryan Shane Kerbel,0.0,0.0,0.0,Showery,850.0,Allowance,FT
WO ,D,2016-11-12 00:00:00,TB,Gigantic Breeze,118,3,C,L,G Boulanger,4.2,1.0,1,20000,5.0,4.0,0.0,74.0,McPherson Alexander F,Hopefield Farm,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Gazcader,118,3,G,Lb,J I Alderson,8.05,3.0,3,0,8.0,3.0,0.0,86.0,Buntain Angus,Greenoaks Farm,0.0,0.0,4.4,Showery,850.0,Allowance,FT
WO ,D,2016-11-12 00:00:00,TB,Timingiseverything,118,3,G,Lb,D Moran,6.95,4.0,4,0,1.0,2.0,0.0,89.0,De Paulo Michael P,Michael P. Depaulo,0.0,6.5,4.5,Showery,850.0,Allowance,FT
WO ,D,2016-11-12 00:00:00,TB,Roxy's Vision,118,3,G,Lb,T Wong,1.95,7.0,7,0,2.0,1.0,0.0,90.0,Black Ian,"Ellie Boje Farm and MacLellan, Jim and Jean",5.9,3.6,3.3,Showery,850.0,Allowance,FT
WO ,D,2016-11-12 00:00:00,TB,Frascati Gold,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Showery,850.0,Allowance,FT
WO ,D,2016-11-12 00:00:00,TB,Graceful Dawn,123,6,M,,S R Bahen,59.2,1.0,1,12500,5.0,10.0,0.0,41.0,LeBlanc Jr Jr John P,Julie Anne Ballinger,0.0,0.0,0.0,Showery,850.0,Maiden Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Mattangel,121,6,G,L,S Singh,44.0,1.0,1,0,8.0,5.0,0.0,79.0,Carey Julia,Calico Racing Stable,0.0,0.0,0.0,Snowing,600.0,Allowance,FT
WO ,D,2016-11-12 00:00:00,TB,Mystic Memory,118,3,F,Lb,C Spataro,15.85,5.0,5,10000,10.0,10.0,0.0,28.0,Tiller Robert P,Arumugam T Conjeevaram S Umesh A Rajendran S,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Catty Remark,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Showery,850.0,Maiden Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Missy Crissy,118,2,F,L,P Husbands,2.3,1.0,1,0,2.0,3.0,0.0,79.0,Casse Mark E,Harlequin Ranches,0.0,0.0,2.4,Showery,850.0,Stakes,FT
WO ,D,2016-11-12 00:00:00,TB,Deep Blue Sea,121,4,M,L,G Boulanger,4.4,9.0,9,0,8.0,7.0,0.0,80.0,Belaire Conrad A,James Mort Hardy,0.0,0.0,0.0,Cloudy,500.0,Allowance,FT
WO ,D,2016-11-12 00:00:00,TB,Dawnmino,118,3,F,L,G Olguin,3.15,5.0,5,0,4.0,4.0,0.0,86.0,Richards Lorne,True North Stable,0.0,0.0,0.0,Cloudy,500.0,Allowance,FT
WO ,D,2016-11-12 00:00:00,TB,Comedy Gold,119,5,G,L,T Wong,14.2,2.0,2,19000,6.0,2.0,0.0,75.0,Sadler Ronald H,Kanny Ng,0.0,11.4,6.1,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Cindervella,123,2,F,L,E R Da Silva,2.95,3.0,3,0,7.0,2.0,0.0,83.0,De Paulo Michael P,"Annecchini, Frank and D'Alimonte Holdings, Inc.",0.0,4.2,2.5,Showery,850.0,Stakes,FT
WO ,D,2016-11-12 00:00:00,TB,Crumlin Queen,118,2,F,L,D Moran,20.85,6.0,6,0,3.0,4.0,0.0,78.0,Doyle Michael J,Dura Racing and M. J. Doyle Racing Stables Ltd.,0.0,0.0,0.0,Showery,850.0,Stakes,FT
WO ,D,2016-11-12 00:00:00,TB,Capture Your Heart,119,4,M,Lb,E R Da Silva,3.75,6.0,6,37500,5.0,1.0,0.0,92.0,McKnight Norman,Bruno Schickedanz,9.5,5.4,3.3,Cloudy,700.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Garafraxa,119,5,M,Lf,S Singh,43.3,3.0,3,37500,4.0,7.0,0.0,78.0,Pottins Judith R,Shortstop Stable,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Roxy's Brew,119,4,G,Lb,D Moran,14.95,5.0,5,9500,7.0,1.0,0.0,80.0,Davis Richard M,Brianna Davis,31.9,13.0,7.2,Cloudy,500.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Silver Sidney,118,3,F,,J V Bridgmohan,10.45,1.0,1,40000,2.0,2.0,0.0,88.0,Wilcox Warren,"Wilcox, Warren and Murray, C.",0.0,9.1,5.6,Cloudy,700.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Elmo Shrugs,116,6,G,Lb,T Wolfe-Bell,114.85,8.0,8,9500,1.0,12.0,0.0,55.0,Tharrenos William,Bill McGowan,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Executiveguts,121,4,G,b,J Crawford,61.05,9.0,9,9500,8.0,3.0,0.0,76.0,Jolin Chris,Yannick S Hardy,0.0,0.0,17.2,Cloudy,500.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Ante Up Auntee,121,6,M,Lb,S R Bahen,8.4,6.0,6,7500,7.0,8.0,0.0,47.0,Cox Greg D,Murray Stable,0.0,0.0,0.0,Showery,600.0,Maiden Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Deputy Wanda,121,4,M,Lb,S Singh,2.8,14.0,14,7500,13.0,3.0,0.0,66.0,Singh Ricky,Sprenger Anita and Sprenger Jon,0.0,0.0,2.7,Showery,600.0,Maiden Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Iris Will,119,4,M,Lb,S Singh,14.95,4.0,4,9500,3.0,3.0,0.0,66.0,Marrocco Jason,Ferreira Stables,0.0,0.0,7.5,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,The Accuser,120,3,G,Lbf,G Olguin,10.2,3.0,3,40000,6.0,7.0,0.0,78.0,Simon Stuart C,Poliakiwski Blair and Schayer Joshua,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Biigon,119,5,G,Lb,J I Alderson,7.25,4.0,4,37500,8.0,6.0,0.0,79.0,Brnjas Ashlee,Colebrook Farms,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Land Ho,116,3,G,Lb,E R Da Silva,6.65,6.0,6,37500,1.0,5.0,0.0,79.0,Attard Kevin,Joshua J. Attard,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,Hardcastle,121,7,G,Lb,J McAleney,1.25,1.0,1,10000,4.0,4.0,0.0,81.0,Marrocco Jason,Jason Marrocco,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2016-11-12 00:00:00,TB,You Know Jack,116,3,G,Lb,E R Da Silva,2.5,3.0,3,19000,3.0,1.0,0.0,75.0,Katryan Abraham R,The Fairy Tales Stable Inc,7.0,4.2,3.0,Cloudy,850.0,Claiming,FT
